"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2020","Boston College","ACC","2.879","54","54","62","31","","62","52.791","55.849","48.998","48.936"
"2020","Clemson","ACC","26.935","6","3","6","20","","4","88.339","82.024","86.282","43.747"
"2020","NC State","ACC","1.457","40","62","58","53","","75","52.16","52.786","51.33","48.297"
"2020","Wake Forest","ACC","5.004","65","43","50","41","","36","55.904","60.436","47.108","55.478"
"2020","Virginia Tech","ACC","7.346","71","32","51","40","","49","57.686","67.767","49.18","38.252"
"2020","Miami","ACC","10.171","20","25","49","32","","43","67.723","68.757","58.124","55.986"
"2020","Georgia Tech","ACC","-4.726","90","90","117","39","","110","32.699","30.843","44.517","37.569"
"2020","North Carolina","ACC","10.158","34","26","25","42","","25","67.446","83.844","45.037","35.582"
"2020","Virginia","ACC","2.554","62","57","71","33","","67","51.781","52.159","51.429","47.707"
"2020","Duke","ACC","-7.343","110","99","104","44","","101","32.315","23.017","44.279","68.896"
"2020","Bowling Green","Mid-American","-31.058","119","126","126","116","","124","3.521","5.563","15.277","13.132"
"2020","Missouri","SEC","3.78","43","49","97","13","","80","47.946","61.466","36.657","43.542"
"2020","Texas A&M","SEC","18.161","3","8","22","12","","8","79.843","77.465","69.862","57.42"
"2020","Syracuse","ACC","-8.548","116","104","110","21","","103","30.706","11.801","48.385","75.724"
"2020","Pittsburgh","ACC","5.476","55","41","57","28","","56","55.127","40.28","66.722","57.499"
"2020","Utah State","Mountain West","-17.237","107","118","114","104","","113","14.89","18.745","14.851","79.537"
"2020","Boise State","Mountain West","4.772","37","46","30","93","","41","61.842","52.762","52.633","83.683"
"2020","Colorado State","Mountain West","-8.012","84","100","113","109","","90","30.539","37.546","44.363","14.03"
"2020","Wyoming","Mountain West","-0.529","100","73","74","117","","95","42.321","21.798","68.064","49.383"
"2020","New Mexico","Mountain West","-11.262","101","107","109","99","","107","32.071","42.736","30.114","42.368"
"2020","Air Force","Mountain West","-1.03","83","74","40","115","","66","50.075","55.208","49.362","33.604"
"2020","Fresno State","Mountain West","-6.546","95","95","54","125","","94","34.912","47.433","32.722","33.617"
"2020","San Diego State","Mountain West","1.748","82","60","36","82","","50","53.628","32.531","72.673","51.932"
"2020","UNLV","Mountain West","-18.499","119","121","122","106","","123","11.769","22.16","12.495","49.048"
"2020","San José State","Mountain West","-0.249","23","71","29","97","","53","56.836","53.366","57.459","50.553"
"2020","Nevada","Mountain West","-1.074","44","75","18","101","","57","50.37","54.534","47.379","45.768"
"2020","Hawai'i","Mountain West","-6.421","74","94","69","90","","93","37.505","42.599","40.717","38.692"
"2020","Louisville","ACC","6.151","97","38","73","47","","85","50.958","60.123","46.008","34.027"
"2020","Ohio State","Big Ten","27.563","2","2","8","15","","3","91.066","94.976","71.231","35.599"
"2020","Michigan State","Big Ten","-2.903","57","83","111","30","","73","37.154","28.082","55.876","33.107"
"2020","Maryland","Big Ten","-1.642","45","78","82","60","","33","50.029","56.97","46.241","43.787"
"2020","Rutgers","Big Ten","-0.326","81","72","77","36","","72","45.37","31.212","52.444","74.639"
"2020","Michigan","Big Ten","4.543","64","48","107","56","","70","44.116","63.673","30.506","46.17"
"2020","Penn State","Big Ten","11.928","60","24","80","37","","65","55.872","51.612","56.667","55.009"
"2020","Indiana","Big Ten","14.319","13","16","31","25","","15","74.257","48.901","80.626","75.719"
"2020","Wisconsin","Big Ten","18.121","26","9","52","48","","23","69.819","40.92","86.907","56.263"
"2020","Minnesota","Big Ten","5.443","59","42","64","55","","39","57.071","72.888","36.438","49.821"
"2020","Nebraska","Big Ten","4.861","52","44","86","24","","48","58.949","58.236","61.986","32.002"
"2020","Iowa","Big Ten","17.048","18","12","11","50","","7","81.974","57.704","84.846","76.991"
"2020","Illinois","Big Ten","-2.251","76","81","115","38","","83","39.227","52.055","35.031","37.289"
"2020","Northwestern","Big Ten","12.793","9","20","27","22","","11","73.362","48.786","85.108","50.414"
"2020","Purdue","Big Ten","3.755","73","50","85","79","","69","46.719","59.713","44.196","23.806"
"2020","Army","FBS Independents","-1.526","49","77","17","80","","63","47.881","32.664","60.892","69.087"
"2020","Texas","Big 12","19.519","19","6","23","34","","17","73.424","73.411","65.839","50.277"
"2020","Oklahoma","Big 12","24.338","5","4","2","19","","2","88.069","82.053","81.858","61.156"
