"Year","Team","Conference","Rating","Ranking","SecondOrderWins","Sos","Offense Ranking","Offense Rating","Offense Success","Offense Explosiveness","Offense Rushing","Offense Passing","Offense StandardDowns","Offense PassingDowns","Offense RunRate","Offense Pace","Defense Ranking","Defense Rating","Defense Success","Defense Explosiveness","Defense Rushing","Defense Passing","Defense StandardDowns","Defense PassingDowns","Defense Havoc Total","Defense Havoc FrontSeven","Defense Havoc Db","SpecialTeams Rating"
"2005","Wisconsin","Big Ten","11.1","30","7.1","0.867","22","35.3","101.1","102.2","99.3","105.7","99.9","103.8","0.575","0.8","46","24.2","104.3","94","97","101.3","103.6","92.3","0.165","0.083","0.081",""
"2005","Fresno State","Mountain West","10.6","31","9.5","0.919","17","36.4","110.4","101.7","104.7","108.5","100.9","117.5","0.475","1.6","57","25.8","105.2","98.5","96.3","108","104.3","97.4","0.159","0.08199999999999999","0.076",""
"2005","Arkansas","SEC","10.6","31","6.3","0.837","46","29","107","96.3","108.4","97.9","105.2","96.2","0.5920000000000001","-0.9","31","18.4","106.1","98.8","106.6","99.9","106.9","91.4","0.209","0.127","0.083",""
"2005","TCU","Big 12","10.5","33","8.7","0.945","52","28.3","99.9","98.6","106.2","94.9","102.1","95.2","0.541","-2.4","28","17.7","114.1","101.1","106.5","110.8","109.7","107.3","0.212","0.102","0.098",""
"2005","Nebraska","Big Ten","10.3","34","6","0.877","73","24.2","96.2","100.5","92","99.3","95.1","103.8","0.445","-0.1","12","13.8","113.6","89.1","98.6","105.6","103","101","0.247","0.17800000000000002","0.068",""
"2005","NC State","ACC","9.4","35","7.1","0.906","84","22.1","87","111.3","95.1","99.1","92.3","105.1","0.5379999999999999","1.2","11","12.7","119.8","91.3","105.8","107.5","111.8","97.3","0.222","0.154","0.065",""
"2005","Maryland","Big Ten","9","36","6.5","0.887","41","30.3","108.8","104.5","106.2","108.9","104.7","113.3","0.507","-0.2","40","21.4","97.5","107.5","101.8","98.7","102.5","95.1","0.136","0.07400000000000001","0.061",""
"2005","UCLA","Big Ten","8.7","37","6.7","0.866","11","39.2","109.9","104","105.4","108.7","108.5","103.9","0.485","-0.3","83","30.5","93.1","102.6","87.9","103.8","95.5","101.4","0.174","0.09300000000000001","0.081",""
"2005","Kansas","Big 12","8.5","38","6.8","0.852","82","22.5","87.2","99.6","92.1","92.1","91.5","93.4","0.501","0.7","14","14","118.5","101.4","124.7","104.8","114.6","106","0.19699999999999998","0.128","0.055999999999999994",""
"2005","Northwestern","Big Ten","8","39","6","0.82","12","38.8","111.7","101.8","110.4","103.7","106.1","111","0.44","-3","84","30.9","95.7","99.8","95.2","96.9","97.7","97.7","0.11800000000000001","0.07200000000000001","0.044000000000000004",""
"2005","Toledo","Mid-American","7.6","40","9","0.976","32","32.7","110.6","98.5","108.9","103.7","105.8","102.6","0.52","-0.3","50","25.1","94.8","118.5","95.3","109.1","105.1","95.8","0.191","0.115","0.076",""
"2005","Texas A&M","SEC","7.3","41","4.9","0.839","16","36.9","111.1","110","122.7","100.2","108.9","114.2","0.562","-0.5","76","29.6","91.5","94","99.6","88","95.6","86.5","0.16699999999999998","0.095","0.07",""
"2005","Utah","Big 12","7.2","42","7.6","0.963","28","33.6","104.1","109","99.2","109.6","104","110.1","0.49200000000000005","-0.8","59","26.4","107","91.7","103.4","99.1","102.8","96.3","0.14300000000000002","0.066","0.07400000000000001",""
"2005","Georgia Tech","ACC","6.9","43","6","0.85","81","22.7","98.4","93.6","97.8","94.9","99.4","88","0.522","0.6","18","15.8","114.1","96.6","115.6","103.9","104.4","109","0.19899999999999998","0.133","0.066",""
"2005","Pittsburgh","ACC","6.8","44","6.5","0.908","74","23.9","99.5","91.9","92.2","97.7","95.5","99.4","0.493","-0.4","23","17.1","101.7","109.3","100.2","104.5","107.5","98.4","0.153","0.09699999999999999","0.055999999999999994",""
"2005","Florida","SEC","6.7","45","7.7","0.88","66","26.3","106.4","104.4","104.2","105.8","106.9","100.5","0.49700000000000005","2.4","34","19.6","111.4","101.9","109.2","105","107.3","106.8","0.201","0.114","0.086",""
"2005","South Carolina","SEC","6.3","46","6.6","0.883","66","26.3","100.7","102.3","92.7","107.2","103.3","95","0.47200000000000003","2.6","36","20","100.1","111","94.4","112.5","102.5","106.4","0.172","0.091","0.073",""
"2005","Kansas State","Big 12","6.1","47","4.4","0.887","69","25.9","91","107.3","101.2","97.1","99.1","94.2","0.568","0.9","35","19.8","109.2","93","110.4","96.8","101.2","101.1","0.183","0.10300000000000001","0.079",""
"2005","Northern Illinois","Mid-American","5.9","48","8.1","0.959","25","34.4","110.6","110.4","109.4","110.4","107.8","118.6","0.532","0.2","71","28.5","89.1","111.9","94.7","98.6","99.3","93.6","0.136","0.085","0.048",""
"2005","Missouri","SEC","5.7","49","5.9","0.888","47","28.9","104.2","98.2","107.2","96.8","101.7","97.6","0.505","-4.2","41","23.2","95.1","100.5","93.2","100.2","95.6","102.7","0.192","0.11","0.08199999999999999",""
"2005","Virginia","ACC","5.6","50","5.6","0.878","45","29.2","104","102.3","102.5","103.6","100","106.2","0.507","0.1","44","23.6","91.3","110.1","97.6","99.9","97.9","101","0.126","0.09","0.027999999999999997",""
"2005","Florida State","ACC","5.4","51","7.5","0.849","75","23.7","99.2","108","97.8","102.4","106.3","99.7","0.397","-0.1","29","18.2","115.7","98.2","112.4","107","104.7","110.7","0.20199999999999999","0.141","0.048",""
"2005","Boise State","Mountain West","4.5","52","8.2","0.939","42","29.5","102.3","98.1","109.2","95.7","100.8","99","0.556","-1","49","24.9","115.2","91.9","113.7","101.9","106.4","97.9","0.182","0.09300000000000001","0.08800000000000001",""
"2005","Rutgers","Big Ten","4","53","8.4","0.933","42","29.5","104","106.1","100.4","107.8","103.1","107.2","0.514","1.3","54","25.5","101.7","102.8","106.3","100.4","99.8","108.1","0.183","0.11699999999999999","0.064",""
"2005","BYU","Big 12","2.8","54","6.4","0.909","22","35.3","117.2","94.8","111","102.7","107.8","104.2","0.41","0.3","92","32.5","91.9","97.7","95.6","95.1","96.3","90","0.138","0.081","0.057999999999999996",""
"2005","UTEP","Conference USA","2.4","55","8","0.976","37","31.1","102.2","111.1","98.7","106.6","106.4","101.5","0.41100000000000003","-1.6","72","28.7","98.6","101.3","99.1","99.9","98.4","99.1","0.18600000000000003","0.131","0.055",""
"2005","UAB","American Athletic","2.3","56","8.2","0.974","29","33.3","110.6","105.2","100.7","110.1","108.4","105.2","0.45399999999999996","1.5","86","31","91.9","108.7","100.3","97.1","99.5","95","0.17","0.102","0.068",""
"2005","South Florida","American Athletic","2.3","56","5.8","0.868","83","22.4","97.1","94.1","98.2","96.4","93.4","100.9","0.621","-0.5","38","20.1","106.2","98.8","98.2","106.8","101","108.6","0.207","0.152","0.048",""
"2005","Washington","Big Ten","1.9","58","4","0.836","44","29.3","92","105.5","95.8","98.9","97.4","96.6","0.519","0.5","67","27.5","99.9","104.6","108.8","98.3","103.9","98.1","0.155","0.105","0.049",""
"2005","Tulsa","American Athletic","1.5","59","8.3","0.945","56","27.8","99.4","102.6","96.7","104.5","98.9","102.6","0.511","2.5","59","26.4","106.7","98.8","102","105.9","100.6","110.4","0.16899999999999998","0.084","0.084",""
"2005","Oregon State","Pac-12","1.5","59","5","0.884","64","26.6","90","98.5","86.6","96.6","95.8","89.6","0.45299999999999996","-0.2","51","25.2","109","90.5","121.1","92.2","104.8","91.8","0.191","0.126","0.064",""
"2005","Arizona","Big 12","1.5","59","3.8","0.855","62","26.9","93.5","98.6","93.3","95.5","97.4","93.4","0.479","0.6","53","25.4","101.5","101.5","98.8","102.1","98.7","108.7","0.154","0.085","0.069",""
"2005","Connecticut","FBS Independents","1.4","62","5.1","0.934","94","18.8","86.7","98.9","96.9","86.3","93.7","88","0.544","-0.1","24","17.4","118.9","89.7","102.3","106","105.5","106","0.21100000000000002","0.149","0.062",""
"2005","Baylor","Big 12","1.2","63","5.6","0.849","88","20.2","90.1","96.4","90.2","94.3","91.2","98.6","0.467","0","32","19","108.3","107.6","103.5","111.3","105.6","110.3","0.166","0.09699999999999999","0.068",""
"2005","Oklahoma State","Big 12","1.1","64","3.9","0.848","72","25.4","94.4","92.5","100.4","90.4","96.6","88.6","0.561","-1.3","47","24.3","100.3","89.9","95.4","95.3","95.4","96.4","0.156","0.071","0.07200000000000001",""
"2005","Southern Mississippi","Sun Belt","1.1","64","6.5","0.955","55","27.9","99.5","103.1","90.7","106.3","99.3","102.3","0.474","0.6","62","26.8","96","102.8","100.8","96","103.5","92.2","0.16","0.096","0.065",""
"2005","Stanford","ACC","0.6","66","4.5","0.835","65","26.4","94","95.4","83.3","100","88.1","106.8","0.489","1.9","55","25.7","105.7","99.9","103.8","103.1","101.5","107.4","0.15","0.106","0.044000000000000004",""
"2005","Miami (OH)","Mid-American","0.3","67","6.7","0.942","59","27.6","105.8","97.2","100.5","102.1","104.5","96.5","0.44799999999999995","-0.6","65","27.3","98.3","96.7","94.8","100.1","98.1","95.5","0.191","0.11900000000000001","0.069",""
"2005","New Mexico","Mountain West","0.2","68","5.4","0.958","54","28","97.5","97.9","98.6","98.9","101.7","91.1","0.605","-0.5","68","27.8","108","91.1","104.8","99.7","99.8","103.4","0.17800000000000002","0.096","0.08199999999999999",""
"2005","Bowling Green","Mid-American","-0.9","69","6.8","0.97","48","28.8","106.3","101.9","100.9","106","102.7","109.2","0.452","-1.8","78","29.8","94.3","99.7","94.6","93.9","95.9","97.4","0.14800000000000002","0.083","0.063",""
"2005","Houston","Big 12","-1","70","8","0.958","49","28.6","102.9","104.7","106.7","103.9","102.8","108.8","0.49","-1.8","76","29.6","98.6","98.4","96","101.5","98.8","98.3","0.168","0.107","0.057999999999999996",""
"2005","Navy","American Athletic","-2.1","71","7.8","0.955","33","32.4","109.1","104.9","112.1","114.2","107.2","109.3","0.773","-2.2","98","34.5","84","109.2","92.4","91.9","91.8","96.1","0.159","0.114","0.043",""
"2005","San Diego State","Mountain West","-2.4","72","5.4","0.919","63","26.7","98.8","93.7","96.1","96.4","96.2","98.7","0.503","-1.2","74","29.1","95.7","116.4","95.7","108.7","102.8","103.9","0.14300000000000002","0.075","0.068",""
"2005","Colorado State","Mountain West","-2.9","73","4.9","0.941","36","31.4","102.2","106.3","96.3","108.9","102.1","105.9","0.499","1.2","96","34.3","94.5","94.6","91.7","95.8","94.7","95.8","0.134","0.08","0.052000000000000005",""
"2005","Hawai'i","Mountain West","-2.9","73","6.4","0.91","26","34.2","111.4","106.9","109.8","105.1","109.1","107.4","0.278","1.4","109","37.1","93.2","94.7","93.4","94.2","97.6","87","0.139","0.085","0.052000000000000005",""
"2005","Memphis","American Athletic","-3.4","75","5.9","0.965","60","27.5","100","103.1","105.9","99.2","102.7","101.9","0.701","-0.9","86","31","98.6","97.6","105.9","94.2","97.4","98.7","0.14800000000000002","0.053","0.079",""
"2005","Air Force","Mountain West","-3.4","75","5.4","0.961","34","32.1","112.3","91.4","105","115.3","105.2","101.1","0.7070000000000001","-1.9","104","35.5","90.4","100.4","99.5","89.1","94.5","94.2","0.125","0.067","0.057999999999999996",""
"2005","North Carolina","ACC","-3.5","77","3.5","0.836","90","19.9","90.8","100.2","92.6","96.6","94.3","94.8","0.503","1.3","42","23.4","97.7","106.6","98.4","102.7","98.5","104.6","0.172","0.083","0.07",""
"2005","Vanderbilt","SEC","-3.8","78","4.9","0.907","49","28.6","104.5","99.4","95","103.7","102.5","100.9","0.40399999999999997","0.6","91","32.4","89.3","95.8","94.1","90.3","94.6","88.8","0.135","0.075","0.059000000000000004",""
"2005","Wake Forest","ACC","-3.9","79","3.1","0.885","78","23.3","97.8","96.4","104.8","91.9","103.2","89.3","0.624","-0.7","63","27.1","98.3","90.3","98.7","93.5","95.5","96","0.166","0.092","0.07400000000000001",""
"2005","Wyoming","Mountain West","-4","80","5.6","0.958","78","23.3","92.8","104.5","92","98.5","98.7","93.8","0.43700000000000006","-0.3","65","27.3","102.6","108.8","101.2","106.2","102.8","106.4","0.149","0.085","0.062",""
"2005","Ole Miss","SEC","-4.2","81","3.6","0.898","103","15.7","77.4","110.3","82.6","93.1","86.4","96.8","0.46799999999999997","1.8","36","20","95.8","112.8","102.8","100.4","101.9","105","0.16399999999999998","0.113","0.05",""
"2005","East Carolina","American Athletic","-4.6","82","6","0.965","61","27.3","98.8","102.2","99.4","99.3","100.2","99","0.494","-0.9","89","31.9","95.1","97.7","93.2","100.2","99.6","91","0.159","0.099","0.059000000000000004",""
"2005","Indiana","Big Ten","-4.7","83","3.9","0.854","68","26.2","90.8","89.2","90","90.6","91.2","93","0.489","-0.9","84","30.9","103","86.1","95","97.3","95.2","99","0.15","0.08199999999999999","0.04",""
"2005","Akron","Mid-American","-5.8","84","7.2","0.97","90","19.9","87","108.5","88.8","97.1","90.9","102.4","0.42100000000000004","-0.3","55","25.7","109.6","98.4","102","104.9","105.8","101.9","0.175","0.11","0.064",""
"2005","Louisiana Tech","Conference USA","-6","85","6.3","0.964","77","23.4","97.5","95.6","100.7","95.4","98.3","96.6","0.502","0.9","75","29.4","97.2","104.5","100.5","100.8","100.7","99.7","0.18100000000000002","0.11699999999999999","0.063",""
"2005","Nevada","Mountain West","-6.5","86","6.7","0.967","51","28.4","108.3","91.1","104.2","99.5","98.4","106.8","0.529","-0.4","101","34.9","100.5","90.3","93.6","98.7","95.5","96.6","0.18","0.10300000000000001","0.077",""
"2005","Mississippi State","SEC","-7","87","3.7","0.878","100","16.7","76","108.4","99.3","80.5","87.7","101.3","0.531","1.6","45","23.7","99.5","104.6","102.3","101.3","105.3","97.6","0.183","0.114","0.067",""
"2005","Central Michigan","Mid-American","-8.1","88","6.2","0.937","84","22.1","93.2","108.2","95.6","100","97.5","100.2","0.483","-1.5","81","30.1","106.9","87.4","103.8","96.4","99.9","94.4","0.179","0.114","0.065",""
"2005","Illinois","Big Ten","-8.8","89","2","0.817","71","25.6","100.8","87.4","102.6","91.3","96.8","90.9","0.523","-1.6","96","34.3","88.7","95.9","90.5","92.1","92.3","90.8","0.128","0.073","0.051",""
"2005","Marshall","Sun Belt","-9.4","90","4.1","0.943","95","18.6","100.2","81.2","102.7","85.4","96.3","84.4","0.441","0.6","69","27.9","102.9","102.2","101.2","99.8","99.6","107.5","0.172","0.09300000000000001","0.075",""
"2005","Cincinnati","Big 12","-9.9","91","3.7","0.894","98","18.4","99.5","84.6","91.6","95","99.5","82.8","0.541","-0.1","70","28.2","93.2","92","94.5","91.5","91.7","96.8","0.163","0.10099999999999999","0.059000000000000004",""
"2005","Syracuse","ACC","-10.7","92","1.5","0.899","111","12.6","71.5","100.8","84.6","83.2","83.3","88.6","0.5429999999999999","0.6","42","23.4","107.4","93.5","98.8","102.2","101.8","99.4","0.17300000000000001","0.105","0.051",""
"2005","UCF","Big 12","-11.7","93","4","0.973","70","25.8","101","97","93.4","106.1","96.8","106","0.562","0.1","110","37.5","92.4","90.6","89.1","95","89.2","100.5","0.156","0.09","0.06",""
"2005","Kentucky","SEC","-12.5","94","2.3","0.891","86","21.4","92.2","99.3","97.6","92.1","96.9","91.8","0.526","0.3","94","33.9","88.1","98.7","87.1","96.5","90.2","101.9","0.128","0.081","0.045",""
"2005","SMU","ACC","-13","95","3.5","0.96","102","16","88.1","96.6","90.4","92.3","93.8","88.3","0.545","0","73","29","94.7","111.4","99.7","101.1","99.6","101.4","0.14","0.08","0.06",""
"2005","Western Michigan","Mid-American","-13.9","96","5.3","0.975","80","22.9","93.7","102.7","87.2","102.9","95.5","97.1","0.48200000000000004","-1.5","108","36.9","87","96.1","92.4","89.5","89.7","93.5","0.158","0.10099999999999999","0.055",""
"2005","San José State","Mountain West","-14.7","97","4.2","0.976","95","18.6","80.9","100.1","89.8","89.9","91.8","88.4","0.509","-1.3","93","33.3","97.9","96.4","106.6","91","98.3","97.6","0.14800000000000002","0.1","0.048",""
"2005","UNLV","Mountain West","-15.3","98","3.3","0.964","92","19.8","87.6","97.8","95.4","86.9","90.3","95","0.45399999999999996","-0.2","103","35.1","96.4","96.1","103.1","91.5","99.5","90.7","0.13699999999999998","0.08199999999999999","0.054000000000000006",""
"2005","Middle Tennessee","Conference USA","-15.3","98","4.9","0.963","109","14.6","97.1","86","89.7","94.2","92.8","91.8","0.518","1.7","79","29.9","93.8","106.3","98.9","98.1","100.7","94.6","0.16699999999999998","0.11","0.057999999999999996",""
"2005","Arkansas State","Sun Belt","-15.6","100","6.2","0.986","97","18.5","96.4","100.4","100","97.2","101.7","89.3","0.591","-0.4","95","34.1","93.6","94.9","93.6","92.6","95.6","91.4","0.159","0.08900000000000001","0.07",""
"2005","Army","American Athletic","-16.3","101","3.8","0.939","107","14.7","100.4","86.6","95.8","97.4","96.1","90.3","0.595","0.7","86","31","90.1","113.8","92.2","105.4","98.6","101.7","0.124","0.068","0.054000000000000006",""
"2005","Tulane","American Athletic","-17.1","102","3.5","0.98","106","14.8","82.4","97.4","81.4","90.5","80.2","105.1","0.426","0.4","89","31.9","102.3","86.9","94.6","95.3","98.7","92.1","0.154","0.1","0.051",""
"2005","Troy","Sun Belt","-17.2","103","4.5","0.982","117","8.7","85.1","88.2","85.6","88.6","88.3","85.3","0.555","0.5","58","26","106","105.8","107","106","106.9","102.3","0.16","0.091","0.069",""
"2005","Louisiana","Sun Belt","-17.7","104","4.9","0.944","87","20.8","103.9","91.3","105.2","92.6","97.8","101.2","0.6729999999999999","0.4","112","38.5","85.5","100.6","88.4","92.4","89.7","99.6","0.091","0.06","0.032",""
"2005","Ball State","Mid-American","-18.5","105","2.4","0.908","101","16.3","86.6","95.2","90.3","89.6","92.5","89.5","0.506","1.3","100","34.8","92.6","96.9","94.5","94.1","93.9","96.4","0.14","0.091","0.048",""
"2005","Eastern Michigan","Mid-American","-18.5","105","4.6","0.959","93","19","94","94.1","92.1","92.9","94.6","95.2","0.435","0.2","110","37.5","83.4","114.1","85.9","100","90.5","107.4","0.128","0.091","0.023",""
"2005","Kent State","Mid-American","-19","107","2.6","0.97","114","11.4","75.2","106.2","75.2","88.7","85","90.4","0.33","-1.5","82","30.3","100.4","101.3","99.8","100.9","101.2","100.4","0.16899999999999998","0.106","0.057",""
"2005","Duke","ACC","-20.2","108","1.3","0.891","107","14.7","79.3","84.5","82.8","82.6","84","77.8","0.573","2.2","102","35","82.5","92.3","81.6","89.9","86.4","86.1","0.153","0.084","0.066",""
"2005","Ohio","Mid-American","-20.8","109","3","0.935","105","15.1","91.4","95.2","100.8","85.9","92.5","97.5","0.612","1.1","105","35.8","96.2","92.6","100.3","90.8","93.8","95.6","0.161","0.1","0.061",""
"2005","Rice","American Athletic","-21.6","110","1.4","0.917","89","20","91.7","88.1","99","82.5","93.2","84.8","0.715","-1.6","117","41.7","86.6","91.2","87.1","88.1","90.6","83.3","0.122","0.063","0.059000000000000004",""
"2005","Louisiana Monroe","Sun Belt","-22.6","111","4.8","0.959","99","17.3","97.1","94.2","96.8","93.9","96.1","99.3","0.485","0.3","115","40","87.6","95.4","89.4","92.3","89.1","98.4","0.142","0.081","0.052000000000000005",""
"2005","Florida International","Conference USA","-23.5","112","5","0.959","104","15.3","99.9","91","89.7","96.1","94.9","98","0.446","1.7","113","38.7","84.3","97.4","91","87.8","88.8","94.6","0.165","0.109","0.054000000000000006",""
"2005","Utah State","Mountain West","-23.9","113","1.9","0.948","112","12.5","88.2","88.8","81.1","95.6","86.8","93.2","0.5479999999999999","0.8","107","36.5","90.2","101.4","96.9","91","94.1","95.2","0.152","0.10300000000000001","0.048",""
"2005","Florida Atlantic","American Athletic","-24.9","114","2.8","0.946","115","9.8","81","100.9","84.1","93.5","89.4","90","0.5589999999999999","1","99","34.6","90.8","97.8","90.6","95.2","96","89","0.124","0.055","0.069",""
"2005","Buffalo","Mid-American","-28.6","115","1.3","0.974","118","7.2","81.9","90","89.7","81.7","86.6","85.4","0.51","2.5","105","35.8","96.7","94.4","90.8","100.8","96","96.2","0.149","0.09","0.057",""
"2005","Temple","American Athletic","-29.1","116","0.9","0.897","113","12.1","84.4","85.2","80.8","88.4","82.2","94.3","0.545","1.3","116","41.2","87.2","95.4","93.2","87.9","91.4","88.5","0.141","0.09699999999999999","0.043",""
"2005","North Texas","American Athletic","-29.2","117","1.4","0.963","116","9.6","80.8","98.1","91","84.9","91.2","84.6","0.574","0.9","114","38.9","87.2","96.1","89.6","89.5","90.6","89.7","0.126","0.079","0.04",""
"2005","New Mexico State","Conference USA","-29.2","117","0.7","0.944","110","12.8","88.6","83.7","94.6","80.8","89.4","84.1","0.379","-3.2","118","42","83.6","100.3","88.5","89.2","89.6","91.4","0.102","0.04","0.062",""
